3.550859125627987556e+00
5.883866523049379182e-01
1.284687386453151614e+00
7.302094501527872650e-01
1.163490179587494344e+00
5.109679611492902174e-01
4.926037739275488936e-01
3.112259565750719048e-01
2.470645698909224308e-01
1.718351557307566113e-01
5.975164437213128510e-01
2.067364527625613693e-02
1.005774339684285257e-01
2.350455623058628207e-02
9.411554381222231661e-03
4.778108940037192713e-03
1.995723386482950272e-03
6.863922793081656502e-04
2.156754098177770965e-04
2.869381911843049693e-04
6.626186468033119503e-01
1.347121357296904021e-01
8.231949937263770278e-02
6.177649374797263004e-02
3.020209918204706107e-02
1.433641916418519797e-02
6.321714955265633935e-03
4.572198812915619776e-03
2.570436707064800534e-03
1.375399828484660239e-03
1.623273603618144989e+00
4.395137908558050532e-01
1.427834493418534689e-01
3.035366517724469304e-02
9.794762388438633949e-03
5.040158896008506417e-03
4.035613760934211001e-03
2.521561451503657666e-03
1.301122269651386982e-03
9.428708355699200617e-04
1.160546492512633199e+00
2.475708940854439433e-01
9.894151241936977037e-02
2.799342432990670204e-02
2.048454184604938527e-02
1.447197697707451949e-02
7.211221096119569199e-03
6.241380157007370144e-03
3.542238539214142591e-03
3.422865880565950647e-03
1.743156741494717776e+00
4.613157579532036201e-01
1.944091579523579694e-01
9.241231547837908122e-02
4.184033625813968205e-02
1.584389354102313380e-02
7.992466287687420914e-03
4.217108366058461982e-03
1.300818315670497797e-03
1.519374079415919572e-03
8.252041569122900988e-01
9.085751165532403306e-02
1.345923234242945958e-02
4.099294837630752808e-03
3.808637795207852825e-03
1.581651857122778893e-03
2.539845680902627460e-03
1.178276150919070229e-03
8.381401807127985886e-04
6.461661544866122977e-04
9.369159003962641563e-01
3.045782358808951096e-01
1.148369499881352757e-01
4.301680376132329536e-02
3.762684669345617294e-02
1.802903165920607606e-02
6.737747101954395107e-03
2.834864361729058906e-03
2.796203770136845932e-03
1.898844056995585561e-03
4.030589351187581770e-01
7.095148817946513031e-02
3.360245210517730230e-02
1.052446193211982288e-02
5.089882411994040012e-03
2.754508694730854138e-03
1.551595914255206711e-03
5.348053348895448738e-04
5.361179514280097445e-04
3.941988595072057604e-04
1.309082337344686098e-01
5.008518087367216931e-02
1.770584487045804775e-02
6.202459670021198690e-03
1.627385999502924509e-03
9.150717837306169113e-04
4.754206032278792131e-04
2.655316942157999742e-04
8.929430063172702123e-05
3.009602559442017982e-05
8.541717412299476781e-04
2.953654447386118930e-04
1.628202553547453135e-04
9.105745011765975776e-05
6.768913623421791233e-05
4.556919181292566070e-05
